ansatz,variant,role,n_qubits,depth,outcome,target,spec,spec_kind,time_controlled,seeds_expected,seeds_estimable,cell_estimable,rho_bar,ci_lo,ci_hi,bootstrap_seed,excluded_fraction,top_status
hva,vanilla_ls_nm,near-primary,6,6,kappa,C,C_given_G_nu,main,False,30,28,True,-0.12091166613274948,-0.25573835010701595,0.014502173475820317,505095578,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,kappa,C,C_given_G,overcontrol check,False,30,28,True,-0.1715737931353425,-0.3040067861348477,-0.04213644058358821,1101395372,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,kappa,C,C_given_G_nu,main,True,30,17,False,-0.06633546905300616,-0.1876224400990425,0.06263877202082734,1414976208,0.0,ok
hva,vanilla_ls_nm,near-primary,6,6,kappa,C,C_given_G,overcontrol check,True,30,17,False,-0.11412896878191298,-0.21397617189215828,-0.0015171511156561784,1051005117,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,r,C,C_given_G_nu,main,False,30,30,True,0.019321276507767566,-0.05698511858960195,0.09574149093253297,681326942,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,r,C,C_given_G,overcontrol check,False,30,30,True,-0.014187480270023195,-0.07440554216620142,0.048632785772464986,919375188,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,r,C,C_given_G_nu,main,True,30,17,False,0.01541473043325084,-0.06466587788213092,0.10158087983999808,3184908347,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,r,C,C_given_G,overcontrol check,True,30,17,False,-0.014616633205445564,-0.06471802196948043,0.039684642803225756,1511361330,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,kappa,C,C_given_G_nu,main,False,30,30,True,0.007698961005041871,-0.08749543445758431,0.1065488789592098,1651844663,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,kappa,C,C_given_G,overcontrol check,False,30,30,True,0.02546515044879405,-0.0648849949836692,0.11396363066072854,894300750,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,kappa,C,C_given_G_nu,main,True,30,17,False,0.02115086024184386,-0.0728328490287527,0.14255582309053327,2612224091,0.0,ok
hva,vanilla_ls_nm,near-primary,6,8,kappa,C,C_given_G,overcontrol check,True,30,17,False,0.026689838234648263,-0.08666638652712591,0.13322765968412043,710350747,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,r,C,C_given_G_nu,main,False,30,27,True,0.10145763403618206,0.03508814974004756,0.18174882358526073,1815247806,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,r,C,C_given_G,overcontrol check,False,30,30,True,0.027276977965387774,-0.06180304022131485,0.11670924566562992,2001024929,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,r,C,C_given_G_nu,main,True,30,16,False,0.1123880193919421,0.011608982774418755,0.2355652603269123,1408224666,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,r,C,C_given_G,overcontrol check,True,30,19,False,0.03847177726968843,-0.055978442225325394,0.15615220353274076,4178860431,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,kappa,C,C_given_G_nu,main,False,30,27,True,-0.22600734169785397,-0.3336268767546325,-0.123242039654038,2037061875,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,kappa,C,C_given_G,overcontrol check,False,30,30,True,-0.15904581406537216,-0.2797047793058869,-0.03740376875724161,4291175104,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,kappa,C,C_given_G_nu,main,True,30,16,False,-0.30000026441968586,-0.44876571794150916,-0.15322127508586295,950987233,0.0,ok
hva,vanilla_ls_nm,near-primary,8,4,kappa,C,C_given_G,overcontrol check,True,30,19,False,-0.21220135513097935,-0.3693914605729953,-0.06519572317493057,1534621528,0.0,ok
hva,vanilla_ls_nm,near-primary,8,6,r,C,C_given_G_nu,main,False,30,27,True,0.06720123581297227,-0.01177517245792129,0.1439586582439898,4247396870,0.0,ok
hva,vanilla_ls_nm,near-primary,8,6,r,C,C_given_G,overcontrol check,False,30,29,True,0.039068253449965264,-0.04430538405888036,0.11992361739237209,1502525020,0.0,ok
hva,vanilla_ls_nm,near-primary,8,6,r,C,C_given_G_nu,main,True,30,15,False,0.09611966328642108,-0.005498490272421501,0.18927749236463037,2850131195,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,6,r,C,C_given_G,overcontrol check,True,30,15,False,0.053539056566095505,-0.06077649282413845,0.16592975606367769,98504062,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,6,kappa,C,C_given_G_nu,main,False,30,27,True,-0.16468226496509314,-0.29595509405595205,-0.028382877170766038,4027453010,0.0,ok
hva,vanilla_ls_nm,near-primary,8,6,kappa,C,C_given_G,overcontrol check,False,30,29,True,-0.1675256962983683,-0.2991491006190558,-0.034300266924161674,2015565941,0.0,ok
hva,vanilla_ls_nm,near-primary,8,6,kappa,C,C_given_G_nu,main,True,30,15,False,-0.22639874754620468,-0.3967543796034165,-0.048976863973601105,3525684895,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,6,kappa,C,C_given_G,overcontrol check,True,30,15,False,-0.217111520386629,-0.3983800683374697,-0.025000184235609107,691985152,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G_nu,main,False,30,25,True,-0.12340544241737512,-0.20725963275301254,-0.041747002639801765,3921969000,0.0,ok
hva,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G,overcontrol check,False,30,29,True,-0.11943793950102521,-0.1883762015557375,-0.05641766850555125,2352414774,0.0,ok
hva,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G_nu,main,True,30,14,False,-0.0008234425460919881,-0.06740098898329161,0.061317249326248144,2207706780,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,8,r,C,C_given_G,overcontrol check,True,30,17,False,-0.06363134573391824,-0.16855752442366853,0.012709569503990971,3368107452,0.0,ok
hva,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G_nu,main,False,30,25,True,0.1792477617977903,0.07451575812691016,0.28830100434895,205254042,0.0,ok
hva,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G,overcontrol check,False,30,29,True,0.14680959270786226,0.0504656487667992,0.24230325509919606,1558309855,0.0,ok
hva,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G_nu,main,True,30,14,False,0.06308708421739637,-0.08322793306910727,0.21387118218781254,956034199,0.0,collinear
hva,vanilla_ls_nm,near-primary,8,8,kappa,C,C_given_G,overcontrol check,True,30,17,False,0.06636382368019515,-0.07922622113236458,0.2142243300504109,4088659911,0.0,ok
hva,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G_nu,main,False,30,29,True,-0.06543242312471785,-0.18437728914947174,0.05180147711938269,542301526,0.0,ok
hva,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G,overcontrol check,False,30,29,True,-0.07672708577190576,-0.1750813175258051,0.020567227578873897,1074431612,0.0,ok
hva,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G_nu,main,True,30,11,False,-0.08332047321457062,-0.23478535885212132,0.023099168346213367,3901493575,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,4,r,C,C_given_G,overcontrol check,True,30,11,False,-0.06199907666825081,-0.19663376704930197,0.03347120374949445,2852561571,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G_nu,main,False,30,29,True,0.029364649190676478,-0.11197983997438829,0.17521718041088238,1995497789,0.0,ok
hva,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G,overcontrol check,False,30,29,True,0.0016479536242298063,-0.13858753132346283,0.14679232398544506,2901114304,0.0,ok
hva,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G_nu,main,True,30,11,False,0.03752295005676086,-0.1520601264688541,0.267023147204341,4095093683,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,4,kappa,C,C_given_G,overcontrol check,True,30,11,False,-0.03994158779833277,-0.22011052135307174,0.18549981341118824,2494314992,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G_nu,main,False,30,28,True,0.06962020101020217,-0.05500766065219305,0.2120221262889372,3570245994,0.0,ok
hva,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G,overcontrol check,False,30,28,True,0.06483903034715344,-0.0421396436019025,0.18262234631229995,3129736543,0.0,ok
hva,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G_nu,main,True,30,13,False,0.07144003864341629,-0.13135680056289362,0.3119405437071488,4359132,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,6,r,C,C_given_G,overcontrol check,True,30,14,False,0.14206018485401758,-0.07421682806579603,0.3769232066426375,445757032,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G_nu,main,False,30,28,True,-0.16199892377940334,-0.31221271269671275,-0.007730108939630831,1737828775,0.0,ok
hva,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G,overcontrol check,False,30,28,True,-0.1608111312569718,-0.2953856186382005,-0.03445269271373793,3129041301,0.0,ok
hva,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G_nu,main,True,30,13,False,-0.12440912147410634,-0.3693336329573961,0.12336690755347726,3049584752,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,6,kappa,C,C_given_G,overcontrol check,True,30,14,False,-0.18604018193462465,-0.40929221528290766,0.03380158634342165,436131136,0.0,collinear
hva,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G_nu,main,False,30,26,True,0.01899273397340946,-0.05475675678782372,0.10109812630364162,1004957242,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G,overcontrol check,False,30,27,True,-0.07947374946678104,-0.16961094069470373,0.0025145907748360895,114693002,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G_nu,main,True,30,17,False,0.10100522546965719,0.02954159262661826,0.1931789045786765,1900855202,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,r,C,C_given_G,overcontrol check,True,30,18,False,-0.02189398800631898,-0.08243421291959946,0.043673115415152265,3211256541,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G_nu,main,False,30,26,True,-0.06431127228097522,-0.15050243910517186,0.02780982005771125,3475533973,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G,overcontrol check,False,30,27,True,0.007467378201259455,-0.11836516012455707,0.13607516186572713,1033501384,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G_nu,main,True,30,17,False,-0.15984339940512124,-0.23452002902957603,-0.08100124402854306,412447944,0.0,ok
hva,vanilla_ls_nm,near-primary,10,8,kappa,C,C_given_G,overcontrol check,True,30,18,False,-0.0761185691195089,-0.2066124464092725,0.061140740611272136,1480374832,0.0,ok
