ansatz,variant,n_qubits,depth,statistic,seeds_expected,seeds_estimable,cell_estimable,rho_bar,ci_lo,ci_hi,material_and_resolved,reason,sign,max_vif_median,kappa_median,top_status,bootstrap_seed
hva,pcgrad,6,8,rho_nu,30,28,True,-0.45525469265029345,-0.5554473388787793,-0.3434654187435139,True,material_and_resolved,-1,4.685366918610891,4.451361078233214,ok,3922258559
hva,pcgrad,6,8,rho_cos,30,28,True,0.787982230800739,0.7086890228693461,0.8465463767431322,True,material_and_resolved,1,4.685366918610891,4.451361078233214,ok,2671967495
hva,pcgrad,6,8,rho_C,30,28,True,0.1286287266912269,-0.031490028336260766,0.2811620958455122,False,below_material_threshold,1,4.685366918610891,4.451361078233216,ok,2902760860
hva,pcgrad,8,4,rho_nu,30,30,True,-0.14929764365590853,-0.22024012577881752,-0.07978648768367841,False,below_material_threshold,-1,3.517397145735287,3.7440100496016298,ok,1430030184
hva,pcgrad,8,4,rho_cos,30,30,True,0.9285257779846401,0.896025454238112,0.9540394160652025,True,material_and_resolved,1,3.517397145735287,3.744010049601629,ok,56963206
hva,pcgrad,8,4,rho_C,30,30,True,-0.12691207627267564,-0.22136714806811264,-0.03019698139468839,False,below_material_threshold,-1,3.517397145735287,3.744010049601629,ok,341429366
hva,pcgrad,8,6,rho_nu,30,29,True,-0.36746678998961185,-0.46180438918382777,-0.26492973928715974,True,material_and_resolved,-1,3.6198754521217653,4.223472308582432,ok,2935275256
hva,pcgrad,8,6,rho_cos,30,29,True,0.8345569305160645,0.7898998296031431,0.8719523684007819,True,material_and_resolved,1,3.6198754521217658,4.223472308582433,ok,501939230
hva,pcgrad,8,6,rho_C,30,29,True,-0.028472678124906278,-0.16550364853219438,0.09906824787288061,False,below_material_threshold,-1,3.6198754521217653,4.223472308582433,ok,941392297
hva,pcgrad,8,8,rho_nu,30,27,True,-0.46980528493645357,-0.5455609111811889,-0.3903679821748967,True,material_and_resolved,-1,6.394845539898654,5.742349674548986,ok,2850627123
hva,pcgrad,8,8,rho_cos,30,27,True,0.7154825685848647,0.6580002988026057,0.7676765039840093,True,material_and_resolved,1,6.394845539898654,5.742349674548986,ok,4121282943
hva,pcgrad,8,8,rho_C,30,27,True,0.2815997209546193,0.1824300594700972,0.38158629086154383,True,material_and_resolved,1,6.394845539898654,5.74234967454899,ok,2324806367
hva,pcgrad,10,4,rho_nu,30,27,True,-0.18011181044082739,-0.28210879250117193,-0.07114411136092495,False,below_material_threshold,-1,4.332650154552169,4.206518634199579,ok,1178947349
hva,pcgrad,10,4,rho_cos,30,27,True,0.9106871359382023,0.8830914330778983,0.9329375371396239,True,material_and_resolved,1,4.3326501545521685,4.206518634199579,ok,2369189405
hva,pcgrad,10,4,rho_C,30,27,True,-0.07090876152579345,-0.22859076774685774,0.09894692457867729,False,below_material_threshold,-1,4.332650154552169,4.206518634199582,ok,31225431
hva,pcgrad,10,6,rho_nu,30,27,True,-0.3779159801943001,-0.45257746410657157,-0.29803524286209987,True,material_and_resolved,-1,4.06035090187428,4.308807107687165,ok,3460728407
hva,pcgrad,10,6,rho_cos,30,27,True,0.8322489664550781,0.7987902264878969,0.8600656514634096,True,material_and_resolved,1,4.06035090187428,4.308807107687164,ok,626970265
hva,pcgrad,10,6,rho_C,30,27,True,0.02736566735699997,-0.08442522851903715,0.13863136594300907,False,below_material_threshold,1,4.060350901874279,4.308807107687166,ok,1698443061
hva,pcgrad,10,8,rho_nu,30,25,True,-0.40022178036292055,-0.4916884424860331,-0.2972226407799299,True,material_and_resolved,-1,5.686760506525363,5.371533639855734,ok,1106426689
hva,pcgrad,10,8,rho_cos,30,25,True,0.6461866155749855,0.5654351310246366,0.716345449305318,True,material_and_resolved,1,5.686760506525363,5.371533639855734,ok,2399928125
hva,pcgrad,10,8,rho_C,30,25,True,0.2932053748359233,0.18170698381756145,0.40962535287426594,True,material_and_resolved,1,5.686760506525364,5.371533639855734,ok,731247475
hva,pcgrad_nm,4,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2445939795
hva,pcgrad_nm,4,4,rho_cos,30,30,True,0.9570231370658415,0.94788776816591,0.9656925377829557,True,material_and_resolved,1,1.6232290289775055,2.0773348748241913,ok,4123292210
hva,pcgrad_nm,4,4,rho_C,30,30,True,-0.20295364242311642,-0.26483002261750166,-0.1291943064489328,True,material_and_resolved,-1,1.6232290289775055,2.0773348748241913,ok,3285874400
hva,pcgrad_nm,4,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3960289892
hva,pcgrad_nm,4,6,rho_cos,30,30,True,0.947810020407973,0.9321031917178985,0.9595783663688441,True,material_and_resolved,1,1.9530917160288288,2.4382072798436116,ok,2351530072
hva,pcgrad_nm,4,6,rho_C,30,30,True,-0.15707089839234228,-0.23024459082102325,-0.07818940213462619,False,below_material_threshold,-1,1.953091716028829,2.4382072798436116,ok,1809364250
hva,pcgrad_nm,4,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2347113969
hva,pcgrad_nm,4,8,rho_cos,30,30,True,0.9218904297336652,0.8915066171986464,0.9438841437082393,True,material_and_resolved,1,1.689399855567253,2.2140227554344776,ok,2911248864
hva,pcgrad_nm,4,8,rho_C,30,30,True,-0.008718983994038138,-0.11030535292686539,0.10134896850772065,False,below_material_threshold,-1,1.689399855567253,2.2140227554344785,ok,1805244880
hva,pcgrad_nm,6,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2707015771
hva,pcgrad_nm,6,4,rho_cos,30,30,True,0.9486377979359757,0.9363624028217336,0.9580629786513719,True,material_and_resolved,1,1.9976853429824137,2.449944835742544,ok,1710078994
hva,pcgrad_nm,6,4,rho_C,30,30,True,-0.15270201961138483,-0.2590627640606066,-0.052534915636627384,False,below_material_threshold,-1,1.9976853429824142,2.4499448357425453,ok,3997526
hva,pcgrad_nm,6,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,362398833
hva,pcgrad_nm,6,6,rho_cos,30,30,True,0.916566278005799,0.8964257123999352,0.9335560570487618,True,material_and_resolved,1,2.1444553652319653,2.5590675633543314,ok,2200454834
hva,pcgrad_nm,6,6,rho_C,30,30,True,-0.0264525144267966,-0.12493527435293092,0.07832440695044404,False,below_material_threshold,-1,2.1444553652319653,2.5590675633543323,ok,3666227782
hva,pcgrad_nm,6,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3588808021
hva,pcgrad_nm,6,8,rho_cos,30,30,True,0.8796535674387737,0.8505418860416672,0.9026382722385902,True,material_and_resolved,1,1.6569769078982994,2.1172297770366244,ok,1158917035
hva,pcgrad_nm,6,8,rho_C,30,30,True,0.012118721249666082,-0.13817462759358232,0.16663770335694938,False,below_material_threshold,1,1.6569769078982994,2.1172297770366226,ok,3439266528
hva,pcgrad_nm,8,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3774484723
hva,pcgrad_nm,8,4,rho_cos,30,30,True,0.9347086249326453,0.917651507945359,0.9483989526792329,True,material_and_resolved,1,2.4039175630586076,2.7521449687327957,ok,3896828307
hva,pcgrad_nm,8,4,rho_C,30,30,True,-0.1964792556050882,-0.2873085228220712,-0.10493965048216049,False,below_material_threshold,-1,2.4039175630586076,2.7521449687327952,ok,3383794852
hva,pcgrad_nm,8,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,194226435
hva,pcgrad_nm,8,6,rho_cos,30,30,True,0.9005362968933431,0.8760892821317934,0.9203895922315034,True,material_and_resolved,1,1.849801969610217,2.3186369729636125,ok,2605616899
hva,pcgrad_nm,8,6,rho_C,30,30,True,-0.09099912813532579,-0.21143072954232822,0.027795899206161746,False,below_material_threshold,-1,1.849801969610217,2.3186369729636125,ok,1497586194
hva,pcgrad_nm,8,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2277240718
hva,pcgrad_nm,8,8,rho_cos,30,30,True,0.8579953907359952,0.8245207680068675,0.8856633001250276,True,material_and_resolved,1,1.9947431986001654,2.4380443079429654,ok,4283746950
hva,pcgrad_nm,8,8,rho_C,30,30,True,-0.008200297489285196,-0.10472320650735553,0.0907921733041367,False,below_material_threshold,-1,1.994743198600165,2.4380443079429646,ok,1947114785
hva,pcgrad_nm,10,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1032244131
hva,pcgrad_nm,10,4,rho_cos,30,30,True,0.9248364945373624,0.9017624986852215,0.9417765262580721,True,material_and_resolved,1,2.6573910276422232,2.948147648729518,ok,1128480300
hva,pcgrad_nm,10,4,rho_C,30,30,True,-0.18052171642983444,-0.3094576496956806,-0.039370894724024795,False,below_material_threshold,-1,2.6573910276422232,2.9481476487295173,ok,1747392491
hva,pcgrad_nm,10,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2653676332
hva,pcgrad_nm,10,6,rho_cos,30,30,True,0.8571497905661144,0.8213285349830228,0.886948601671092,True,material_and_resolved,1,2.4749152274116932,2.8045835831116586,ok,2891762547
hva,pcgrad_nm,10,6,rho_C,30,30,True,0.005385468556017308,-0.09923816369759729,0.10608996963109057,False,below_material_threshold,1,2.4749152274116937,2.8045835831116586,ok,1116439221
hva,pcgrad_nm,10,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2033007925
hva,pcgrad_nm,10,8,rho_cos,30,30,True,0.8498685160155789,0.8183174443299983,0.8775662393103798,True,material_and_resolved,1,1.8633894388567895,2.306188481804932,ok,1148849013
hva,pcgrad_nm,10,8,rho_C,30,30,True,0.0791767810796075,-0.013955074773666813,0.16983740596164437,False,below_material_threshold,1,1.863389438856789,2.3061884818049316,ok,3423735580
hva,vanilla,4,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,130369789
hva,vanilla,4,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1437873737
hva,vanilla,4,4,rho_C,30,27,True,0.04104742700797127,-0.023218817334685175,0.10086659596470951,False,below_material_threshold,1,1.4199729062564577,1.8396741840782993,ok,2008229437
hva,vanilla,4,4,rho_C_vanilla_ref,30,27,True,0.04104742700797127,-0.024219491837781378,0.10232394014999734,False,below_material_threshold,1,1.4199729062564577,1.8396741840782993,ok,3588760957
hva,vanilla,4,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1217922323
hva,vanilla,4,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,349724432
hva,vanilla,4,6,rho_C,30,26,True,0.04875222497562004,0.005295257534291066,0.0934914473863114,False,below_material_threshold,1,1.9172290203670634,2.340878385983052,ok,1783044404
hva,vanilla,4,6,rho_C_vanilla_ref,30,26,True,0.04875222497562004,0.004702880866421935,0.09564248186354274,False,below_material_threshold,1,1.9172290203670634,2.340878385983052,ok,920774749
hva,vanilla,4,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3093159008
hva,vanilla,4,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1014432684
hva,vanilla,4,8,rho_C,30,24,True,0.01393078660981796,-0.02970026782944839,0.05568455410314467,False,below_material_threshold,1,2.3754768725362516,2.713581337920034,ok,4077605095
hva,vanilla,4,8,rho_C_vanilla_ref,30,24,True,0.01393078660981796,-0.027831165722578044,0.05457474848734219,False,below_material_threshold,1,2.3754768725362516,2.713581337920034,ok,3476039432
hva,vanilla,6,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2600905902
hva,vanilla,6,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2316229543
hva,vanilla,6,4,rho_C,30,30,True,0.035101572018759235,-0.03048395000366828,0.11233979920256981,False,below_material_threshold,1,1.2535233704785798,1.6184179609588225,ok,3561917298
hva,vanilla,6,4,rho_C_vanilla_ref,30,30,True,0.035101572018759235,-0.029780448977107375,0.10941367815722892,False,below_material_threshold,1,1.2535233704785798,1.6184179609588225,ok,1361744546
hva,vanilla,6,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3336584565
hva,vanilla,6,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,4266939452
hva,vanilla,6,6,rho_C,30,28,True,0.010939729149259675,-0.06582281410020557,0.08948211149583776,False,below_material_threshold,1,2.2622063913253676,2.6275387778177137,ok,1656499486
hva,vanilla,6,6,rho_C_vanilla_ref,30,28,True,0.010939729149259675,-0.06529134617746514,0.08736192849791191,False,below_material_threshold,1,2.2622063913253676,2.6275387778177137,ok,140959579
hva,vanilla,6,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1433360609
hva,vanilla,6,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3454849594
hva,vanilla,6,8,rho_C,30,29,True,-0.037452627965377176,-0.08601927078877468,0.009524715424849896,False,below_material_threshold,-1,1.1334768953474632,1.4299678925815464,ok,2396431990
hva,vanilla,6,8,rho_C_vanilla_ref,30,29,True,-0.037452627965377176,-0.08471384560498053,0.010420121175622745,False,below_material_threshold,-1,1.1334768953474632,1.4299678925815464,ok,887706529
hva,vanilla,8,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2054886580
hva,vanilla,8,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1851355359
hva,vanilla,8,4,rho_C,30,29,True,0.03285790408396619,-0.0243731759234079,0.08755454831647921,False,below_material_threshold,1,1.3464852299470804,1.7489097169812533,ok,3263399055
hva,vanilla,8,4,rho_C_vanilla_ref,30,29,True,0.03285790408396619,-0.027066120877108107,0.08958265821451827,False,below_material_threshold,1,1.3464852299470804,1.7489097169812533,ok,2261261222
hva,vanilla,8,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1658236968
hva,vanilla,8,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3796736603
hva,vanilla,8,6,rho_C,30,30,True,-0.0026292470464103538,-0.07623594174780383,0.06760724244731976,False,below_material_threshold,-1,1.3877686711719903,1.8000405993715773,ok,2830144110
hva,vanilla,8,6,rho_C_vanilla_ref,30,30,True,-0.0026292470464103538,-0.07229982487311173,0.06652088852759709,False,below_material_threshold,-1,1.3877686711719903,1.8000405993715773,ok,2577545781
hva,vanilla,8,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,286641290
hva,vanilla,8,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3252456838
hva,vanilla,8,8,rho_C,30,30,True,0.02433053023211249,-0.03768217876691605,0.08482622488497026,False,below_material_threshold,1,1.380134018719926,1.790775951351957,ok,4031844219
hva,vanilla,8,8,rho_C_vanilla_ref,30,30,True,0.02433053023211249,-0.035847278758829364,0.0853740874877102,False,below_material_threshold,1,1.380134018719926,1.790775951351957,ok,2738628315
hva,vanilla,10,4,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2219923353
hva,vanilla,10,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3182887282
hva,vanilla,10,4,rho_C,30,27,True,-0.01775989383746839,-0.07878223648879798,0.035855793276589755,False,below_material_threshold,-1,1.9036578013874805,2.3290842337178566,ok,2305056179
hva,vanilla,10,4,rho_C_vanilla_ref,30,27,True,-0.01775989383746839,-0.07811759699008866,0.03751403042669079,False,below_material_threshold,-1,1.9036578013874805,2.3290842337178566,ok,1312044929
hva,vanilla,10,6,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,755730762
hva,vanilla,10,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,28471729
hva,vanilla,10,6,rho_C,30,28,True,0.03870092613916206,-0.01349465066045817,0.09747616016552553,False,below_material_threshold,1,1.356877134689305,1.7622414055913502,ok,2619612195
hva,vanilla,10,6,rho_C_vanilla_ref,30,28,True,0.03870092613916206,-0.011712157396381458,0.09677951586143899,False,below_material_threshold,1,1.356877134689305,1.7622414055913502,ok,1172322861
hva,vanilla,10,8,rho_nu,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2950396841
hva,vanilla,10,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2548528043
hva,vanilla,10,8,rho_C,30,28,True,0.08282992583299056,0.028149482655384563,0.14292212892577782,False,below_material_threshold,1,1.5190051709446104,1.9446116734859782,ok,813420049
hva,vanilla,10,8,rho_C_vanilla_ref,30,28,True,0.08282992583299056,0.027463011374004878,0.1423057450523665,False,below_material_threshold,1,1.5190051709446104,1.9446116734859782,ok,2842079806
hva,vanilla_ls_nm,4,4,rho_nu,30,30,True,0.06988455781530095,0.01581583116272465,0.12946468646736248,False,below_material_threshold,1,2.430304825254141,2.840210486648467,ok,4155260020
hva,vanilla_ls_nm,4,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,2131048578
hva,vanilla_ls_nm,4,4,rho_C,30,30,True,0.03976820800662062,-0.0002774575399609844,0.08104819421993992,False,below_material_threshold,1,2.430304825254142,2.840210486648467,ok,2296339417
hva,vanilla_ls_nm,4,6,rho_nu,30,26,True,0.007618370482901539,-0.00787227302852153,0.024851505664557322,False,below_material_threshold,1,4.147345677262532,4.006977148021956,ok,1304347079
hva,vanilla_ls_nm,4,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1944288
hva,vanilla_ls_nm,4,6,rho_C,30,26,True,-0.015527896115169273,-0.039002995531379626,0.006502308173873029,False,below_material_threshold,-1,4.147345677262532,4.006977148021954,ok,3544614663
hva,vanilla_ls_nm,4,8,rho_nu,30,18,False,0.04766217402790201,-0.020808028309509893,0.13278203383131354,False,cell_underdetermined,1,3.4787015552654315,3.4957705929943605,ok,3196761929
hva,vanilla_ls_nm,4,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,4196386243
hva,vanilla_ls_nm,4,8,rho_C,30,18,False,0.03754313098986433,-0.03134867087253152,0.13691907297486394,False,cell_underdetermined,1,3.478701555265431,3.4957705929943583,ok,3049778457
hva,vanilla_ls_nm,6,4,rho_nu,30,29,True,0.13993796089864094,0.07018020813990707,0.21856814179424477,False,below_material_threshold,1,2.10728378521629,2.5752568051797375,ok,316745457
hva,vanilla_ls_nm,6,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1510944230
hva,vanilla_ls_nm,6,4,rho_C,30,29,True,-0.01636873109643968,-0.07352568561931835,0.04702299960643618,False,below_material_threshold,-1,2.1072837852162905,2.5752568051797384,ok,3305637039
hva,vanilla_ls_nm,6,6,rho_nu,30,28,True,0.09404443515758688,0.0330999715355366,0.16254100584647274,False,below_material_threshold,1,2.5231531608329356,2.9120663266038367,ok,3507137074
hva,vanilla_ls_nm,6,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,4201787821
hva,vanilla_ls_nm,6,6,rho_C,30,28,True,-0.018454633791694673,-0.08737109930270638,0.04170752730458404,False,below_material_threshold,-1,2.523153160832936,2.9120663266038376,ok,2922497510
hva,vanilla_ls_nm,6,8,rho_nu,30,30,True,0.08491949466538389,0.02912149781602082,0.1508736533227584,False,below_material_threshold,1,3.732756549960735,3.68222599483893,ok,2453216719
hva,vanilla_ls_nm,6,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,621137557
hva,vanilla_ls_nm,6,8,rho_C,30,30,True,0.03256650147506352,-0.009636698418696115,0.08555435418629971,False,below_material_threshold,1,3.732756549960735,3.682225994838932,ok,1704075847
hva,vanilla_ls_nm,8,4,rho_nu,30,27,True,0.021514872779020124,-0.006843920751015513,0.04909537221307295,False,below_material_threshold,1,2.0340848855089244,2.4526707964960734,ok,923076590
hva,vanilla_ls_nm,8,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3762984584
hva,vanilla_ls_nm,8,4,rho_C,30,27,True,0.028881069503193885,-0.027485136348371637,0.08594545615618443,False,below_material_threshold,1,2.034084885508924,2.452670796496074,ok,3033428411
hva,vanilla_ls_nm,8,6,rho_nu,30,27,True,0.0828487166948999,0.020942341464471676,0.15129575951332483,False,below_material_threshold,1,2.610479803116365,2.9492420045710936,ok,1637465641
hva,vanilla_ls_nm,8,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3809483974
hva,vanilla_ls_nm,8,6,rho_C,30,27,True,0.032890141245951555,-0.005188030037960132,0.07567092156483911,False,below_material_threshold,1,2.610479803116365,2.9492420045710936,ok,632848196
hva,vanilla_ls_nm,8,8,rho_nu,30,25,True,0.08805885976659035,0.021967102218107392,0.1697273011699331,False,below_material_threshold,1,4.092520943890458,3.8631997849380926,ok,3464877496
hva,vanilla_ls_nm,8,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1279531749
hva,vanilla_ls_nm,8,8,rho_C,30,25,True,-0.01415167411868122,-0.05738208415737206,0.02773191527061841,False,below_material_threshold,-1,4.092520943890458,3.863199784938093,ok,3794891629
hva,vanilla_ls_nm,10,4,rho_nu,30,29,True,0.11907320603105495,0.04312675814974062,0.2004884586667751,False,below_material_threshold,1,2.917149288739619,3.162725298344612,ok,2134354339
hva,vanilla_ls_nm,10,4,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,1067063228
hva,vanilla_ls_nm,10,4,rho_C,30,29,True,-0.025302129529311098,-0.09414092689851589,0.049998459359394204,False,below_material_threshold,-1,2.917149288739619,3.162725298344613,ok,1974303048
hva,vanilla_ls_nm,10,6,rho_nu,30,28,True,0.041510418145710874,-0.009660281101814624,0.09936792676848641,False,below_material_threshold,1,3.0741972209747037,3.2196589071429003,ok,2933209367
hva,vanilla_ls_nm,10,6,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3934230585
hva,vanilla_ls_nm,10,6,rho_C,30,28,True,0.061742144320372505,0.019649421196467686,0.11315609511235593,False,below_material_threshold,1,3.074197220974704,3.2196589071429016,ok,1100826587
hva,vanilla_ls_nm,10,8,rho_nu,30,26,True,0.08309035595780061,0.03422039719039549,0.1393088942177157,False,below_material_threshold,1,4.372442847943675,3.9847131464095176,ok,3442110378
hva,vanilla_ls_nm,10,8,rho_cos,30,0,False,,,,False,cell_underdetermined,0,,,structural_target,3508010465
hva,vanilla_ls_nm,10,8,rho_C,30,26,True,0.014382533137246502,-0.02147599316695956,0.05613118460912229,False,below_material_threshold,1,4.372442847943675,3.9847131464095162,ok,1174469585
